"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region","customer_id"
"CA-2017-158729","19/12/2017","21/12/2017","First Class","Lafayette","Louisiana","70506","South","AC-10450"
"CA-2017-146535","24/11/2017","30/11/2017","Standard Class","Richmond","Kentucky","40475","South","FM-14290"
"CA-2014-154186","13/12/2014","15/12/2014","Second Class","Houston","Texas","77070","Central","RA-19285"
"CA-2016-108434","05/12/2016","07/12/2016","Second Class","New York City","New York","10024","East","JG-15160"
"CA-2016-164154","11/09/2016","17/09/2016","Standard Class","Toledo","Ohio","43615","East","NZ-18565"
"CA-2017-148012","09/12/2017","15/12/2017","Standard Class","Philadelphia","Pennsylvania","19143","East","KM-16225"
"CA-2014-102869","09/09/2014","14/09/2014","Second Class","Philadelphia","Pennsylvania","19140","East","LC-17140"
"CA-2017-138310","26/06/2017","30/06/2017","Standard Class","Denver","Colorado","80219","West","NP-18700"
"CA-2014-159835","17/11/2014","24/11/2014","Standard Class","Philadelphia","Pennsylvania","19143","East","RB-19330"
"CA-2017-112956","21/08/2017","27/08/2017","Standard Class","Columbia","Maryland","21044","East","TH-21550"
"CA-2016-119683","12/03/2016","16/03/2016","Second Class","New York City","New York","10024","East","CK-12595"
"CA-2014-163559","23/09/2014","28/09/2014","Second Class","New York City","New York","10035","East","ST-20530"
"CA-2014-140228","28/04/2014","03/05/2014","Standard Class","Newark","Ohio","43055","East","GB-14530"
"US-2016-131674","29/11/2016","01/12/2016","Second Class","Dallas","Texas","75217","Central","NC-18535"
"CA-2015-110093","03/12/2015","08/12/2015","Standard Class","Philadelphia","Pennsylvania","19134","East","AB-10255"
"CA-2017-112529","19/11/2017","21/11/2017","First Class","San Antonio","Texas","78207","Central","SC-20770"
"CA-2016-154536","05/09/2016","09/09/2016","Standard Class","Philadelphia","Pennsylvania","19120","East","JC-15340"
"CA-2017-141929","04/09/2017","08/09/2017","Standard Class","Los Angeles","California","90004","West","RA-19285"
"CA-2016-109743","22/09/2016","29/09/2016","Standard Class","Smyrna","Tennessee","37167","South","SH-19975"
"CA-2014-159184","14/09/2014","19/09/2014","Standard Class","Macon","Georgia","31204","South","JC-15775"
"CA-2017-113530","19/05/2017","21/05/2017","Second Class","San Francisco","California","94109","West","BC-11125"
"CA-2014-169726","09/08/2014","13/08/2014","Standard Class","Seattle","Washington","98103","West","JH-15985"
"CA-2017-155957","26/11/2017","30/11/2017","Standard Class","Columbus","Ohio","43229","East","CC-12610"
"CA-2017-132178","03/05/2017","08/05/2017","Second Class","Los Angeles","California","90004","West","DB-12970"
"CA-2016-145177","10/11/2016","14/11/2016","Standard Class","Springfield","Ohio","45503","East","PP-18955"
"CA-2014-156594","20/12/2014","23/12/2014","Second Class","Los Angeles","California","90008","West","MC-17845"
"CA-2014-146528","25/07/2014","27/07/2014","Second Class","Los Angeles","California","90045","West","VF-21715"
"CA-2015-168459","22/11/2015","27/11/2015","Standard Class","Memphis","Tennessee","38109","South","MC-17275"
"CA-2017-109960","09/12/2017","11/12/2017","Second Class","Detroit","Michigan","48234","Central","DB-13210"
"CA-2017-133004","31/08/2017","05/09/2017","Standard Class","Lawrence","Indiana","46226","Central","AJ-10945"
"CA-2017-168102","24/04/2017","30/04/2017","Standard Class","Jacksonville","Florida","32216","South","CP-12340"
"CA-2017-158036","08/09/2017","14/09/2017","Standard Class","Dublin","Ohio","43017","East","DB-13555"
"CA-2015-128083","12/03/2015","17/03/2015","Standard Class","Plantation","Florida","33317","South","EB-13750"
"CA-2016-161676","18/07/2016","23/07/2016","Standard Class","Glendale","Arizona","85301","West","JP-15460"
"CA-2016-155005","13/06/2016","15/06/2016","Second Class","Jackson","Michigan","49201","Central","SC-20050"
"US-2017-129777","03/07/2017","09/07/2017","Standard Class","Quincy","Massachusetts","2169","East","FM-14290"
"CA-2014-129364","08/12/2014","13/12/2014","Standard Class","Salem","Oregon","97301","West","TB-21250"
"CA-2016-104969","08/04/2016","14/04/2016","Standard Class","Troy","Ohio","45373","East","EH-14125"
"CA-2017-154109","06/11/2017","11/11/2017","Standard Class","Philadelphia","Pennsylvania","19143","East","ML-17410"
"CA-2015-156440","05/12/2015","09/12/2015","Standard Class","San Diego","California","92105","West","MH-17620"
"CA-2015-132626","09/07/2015","14/07/2015","Standard Class","Clinton","Maryland","20735","East","BT-11680"
"CA-2016-102792","13/12/2016","19/12/2016","Standard Class","Riverside","California","92503","West","JC-15340"
"CA-2016-108567","20/05/2016","24/05/2016","Standard Class","Port Saint Lucie","Florida","34952","South","DB-13210"
"CA-2017-140760","02/06/2017","05/06/2017","Second Class","Mesa","Arizona","85204","West","DO-13435"
"US-2015-131359","30/10/2015","02/11/2015","Second Class","Denver","Colorado","80219","West","FA-14230"
"CA-2016-142097","15/10/2016","20/10/2016","Standard Class","Springfield","Virginia","22153","South","QJ-19255"
"CA-2015-151680","19/11/2015","21/11/2015","Second Class","Seattle","Washington","98115","West","TC-21475"
"CA-2014-140039","13/09/2014","17/09/2014","Standard Class","Tempe","Arizona","85281","West","ON-18715"
"CA-2017-160416","13/11/2017","18/11/2017","Second Class","Yonkers","New York","10701","East","AD-10180"
"CA-2017-169411","24/12/2017","29/12/2017","Standard Class","Rochester","New York","14609","East","AC-10615"
"CA-2016-126543","09/01/2016","13/01/2016","Second Class","Toledo","Ohio","43615","East","MF-17665"
"CA-2015-104941","13/06/2015","19/06/2015","Standard Class","Decatur","Alabama","35601","South","DH-13075"
"CA-2017-160087","18/03/2017","22/03/2017","Standard Class","Dallas","Texas","75220","Central","EN-13780"
"CA-2014-120544","23/11/2014","27/11/2014","Standard Class","Mesquite","Texas","75150","Central","SS-20140"
"CA-2017-113670","15/10/2017","17/10/2017","First Class","Los Angeles","California","90045","West","RS-19765"
"CA-2017-166198","21/04/2017","24/04/2017","First Class","Seattle","Washington","98103","West","JW-15955"
"CA-2014-135608","08/12/2014","10/12/2014","Second Class","Olympia","Washington","98502","West","JK-15625"
"CA-2017-144568","29/05/2017","02/06/2017","Standard Class","Omaha","Nebraska","68104","Central","JO-15550"
"CA-2016-142370","19/09/2016","23/09/2016","Standard Class","Columbus","Georgia","31907","South","TP-21130"
"CA-2016-105900","17/09/2016","23/09/2016","Standard Class","Columbus","Indiana","47201","Central","BS-11590"
"CA-2016-151155","20/12/2016","24/12/2016","Standard Class","Jackson","Mississippi","39212","South","AB-10255"
"CA-2017-144036","22/11/2017","26/11/2017","Standard Class","Houston","Texas","77070","Central","FO-14305"
"US-2014-169789","30/12/2014","04/01/2015","Standard Class","Phoenix","Arizona","85023","West","MF-17665"
"CA-2017-127264","03/04/2017","05/04/2017","First Class","Chicago","Illinois","60653","Central","SA-20830"
"CA-2016-151512","26/12/2016","02/01/2017","Standard Class","Denver","Colorado","80219","West","SH-19975"
"CA-2016-165169","05/06/2016","11/06/2016","Standard Class","Newark","Delaware","19711","East","JL-15235"
"CA-2015-109575","18/09/2015","23/09/2015","Standard Class","Clinton","Maryland","20735","East","KH-16630"
"CA-2017-168193","06/03/2017","11/03/2017","Second Class","New York City","New York","10011","East","RM-19750"
"CA-2016-115476","17/03/2016","17/03/2016","Same Day","Newark","Delaware","19711","East","VM-21835"
"CA-2016-133340","09/12/2016","13/12/2016","Standard Class","Jackson","Michigan","49201","Central","LH-17155"
"CA-2016-137848","15/01/2016","21/01/2016","Standard Class","New York City","New York","10011","East","WB-21850"
"CA-2014-113047","24/10/2014","24/10/2014","Same Day","Rock Hill","South Carolina","29730","South","AP-10915"
"CA-2016-149979","23/09/2016","28/09/2016","Second Class","Columbus","Georgia","31907","South","RA-19915"
"CA-2017-161956","27/08/2017","29/08/2017","Second Class","Inglewood","California","90301","West","DR-12880"
"CA-2016-116799","03/03/2016","06/03/2016","First Class","Odessa","Texas","79762","Central","JG-15310"
"CA-2016-111283","29/02/2016","04/03/2016","Standard Class","Newark","Ohio","43055","East","LC-16870"
"CA-2015-167745","18/09/2015","23/09/2015","Standard Class","Los Angeles","California","90049","West","GB-14530"
"CA-2017-104577","12/05/2017","17/05/2017","Standard Class","Everett","Massachusetts","2149","East","CK-12205"
"CA-2016-156251","13/08/2016","18/08/2016","Second Class","West Allis","Wisconsin","53214","Central","TS-21160"
"CA-2017-125878","25/02/2017","02/03/2017","Standard Class","Chicago","Illinois","60623","Central","MH-18025"
"CA-2016-163153","21/03/2016","25/03/2016","Standard Class","Houston","Texas","77036","Central","DM-12955"
"CA-2015-103205","08/12/2015","10/12/2015","Second Class","Houston","Texas","77036","Central","JJ-15760"
"CA-2014-153913","16/12/2014","20/12/2014","Second Class","Hialeah","Florida","33012","South","KB-16585"
"CA-2016-155530","17/12/2016","21/12/2016","Standard Class","San Francisco","California","94122","West","CM-12160"
"US-2016-101196","12/05/2016","17/05/2016","Standard Class","Philadelphia","Pennsylvania","19140","East","FM-14215"
"CA-2014-115357","06/08/2014","11/08/2014","Second Class","Columbia","South Carolina","29203","South","RF-19735"
"US-2014-102715","11/04/2014","13/04/2014","Second Class","Miami","Florida","33180","South","JK-15370"
"CA-2015-107937","03/05/2015","08/05/2015","Standard Class","Chula Vista","California","91911","West","JB-16045"
"US-2017-148768","30/11/2017","02/12/2017","Second Class","Miami","Florida","33180","South","PN-18775"
"CA-2017-118521","16/02/2017","20/02/2017","Standard Class","New York City","New York","10035","East","LF-17185"
"CA-2014-149643","16/11/2014","20/11/2014","Standard Class","Manhattan","Kansas","66502","Central","RH-19510"
"CA-2015-135314","09/07/2015","14/07/2015","Second Class","Philadelphia","Pennsylvania","19120","East","MC-17575"
"CA-2017-165204","13/11/2017","16/11/2017","Second Class","Memphis","Tennessee","38109","South","MN-17935"
"CA-2017-125752","31/07/2017","04/08/2017","Standard Class","Fort Lauderdale","Florida","33311","South","EH-14125"
"CA-2017-112487","26/12/2017","30/12/2017","Standard Class","Columbus","Ohio","43229","East","TC-21535"
"CA-2016-144218","31/10/2016","04/11/2016","Standard Class","Los Angeles","California","90045","West","JD-15895"
"CA-2016-169971","04/09/2016","09/09/2016","Standard Class","Houston","Texas","77041","Central","IL-15100"
"US-2016-133508","17/04/2016","21/04/2016","Standard Class","Omaha","Nebraska","68104","Central","SW-20350"
"CA-2014-107139","05/07/2014","11/07/2014","Standard Class","Los Angeles","California","90004","West","DP-13390"
"CA-2015-111325","27/02/2015","28/02/2015","First Class","Altoona","Pennsylvania","16602","East","BT-11395"
"CA-2015-163762","27/11/2015","01/12/2015","Standard Class","New York City","New York","10024","East","JE-15475"
"US-2014-117163","27/01/2014","02/02/2014","Standard Class","San Diego","California","92037","West","EJ-13720"
"CA-2017-121314","23/09/2017","26/09/2017","First Class","Miami","Florida","33178","South","BE-11410"
"CA-2017-147760","04/11/2017","05/11/2017","First Class","Greensboro","North Carolina","27405","South","KL-16555"
"CA-2016-156503","14/10/2016","20/10/2016","Standard Class","Jacksonville","North Carolina","28540","South","NC-18415"
"CA-2015-113628","12/11/2015","19/11/2015","Standard Class","Plantation","Florida","33317","South","AH-10690"
"CA-2017-147753","05/03/2017","05/03/2017","Same Day","Milwaukee","Wisconsin","53209","Central","PK-19075"
"CA-2015-103961","05/11/2015","09/11/2015","Standard Class","Quincy","Illinois","62301","Central","NG-18430"
"CA-2016-152471","08/07/2016","08/07/2016","Same Day","Jacksonville","Florida","32216","South","ZD-21925"
"CA-2015-102582","15/09/2015","19/09/2015","Standard Class","Mobile","Alabama","36608","South","NW-18400"
"CA-2017-141873","09/10/2017","14/10/2017","Standard Class","New York City","New York","10024","East","HG-14845"
"CA-2015-140984","14/09/2015","18/09/2015","Standard Class","New York City","New York","10011","East","CC-12685"
"CA-2014-132801","07/10/2014","12/10/2014","Standard Class","Dallas","Texas","75217","Central","JG-15805"
"CA-2017-141733","07/05/2017","11/05/2017","Standard Class","Detroit","Michigan","48234","Central","RW-19540"
"US-2015-111927","14/11/2015","19/11/2015","Standard Class","Dover","Delaware","19901","East","LS-17230"
"CA-2014-105984","24/11/2014","24/11/2014","Same Day","Columbus","Ohio","43229","East","MY-18295"
"CA-2014-100363","08/04/2014","15/04/2014","Standard Class","Glendale","Arizona","85301","West","JM-15655"
"CA-2014-126760","26/07/2014","02/08/2014","Standard Class","North Las Vegas","Nevada","89031","West","KM-16720"
"US-2014-109162","08/06/2014","12/06/2014","Standard Class","Bristol","Tennessee","37620","South","KE-16420"
"CA-2014-101931","28/10/2014","31/10/2014","First Class","Los Angeles","California","90049","West","TS-21370"
"CA-2017-129000","25/11/2017","27/11/2017","Second Class","Canton","Michigan","48187","Central","SZ-20035"
"CA-2017-161053","22/09/2017","23/09/2017","First Class","Fayetteville","Arkansas","72701","South","JE-15745"
"CA-2015-142377","04/12/2015","09/12/2015","Standard Class","Springfield","Missouri","65807","Central","MS-17980"
"CA-2015-127593","21/09/2015","21/09/2015","Same Day","Quincy","Massachusetts","2169","East","DH-13675"
"CA-2017-130526","26/11/2017","29/11/2017","First Class","Rockford","Illinois","61107","Central","GT-14755"
"US-2017-131849","06/06/2017","10/06/2017","Standard Class","San Francisco","California","94122","West","GH-14410"
"US-2017-105389","23/10/2017","28/10/2017","Second Class","San Antonio","Texas","78207","Central","DM-13015"
"CA-2014-140816","20/12/2014","20/12/2014","Same Day","Thornton","Colorado","80229","West","TC-21295"
"CA-2017-154039","17/02/2017","22/02/2017","Standard Class","Chicago","Illinois","60653","Central","JK-16120"
"CA-2014-135755","03/05/2014","10/05/2014","Standard Class","Yonkers","New York","10701","East","NC-18415"
"CA-2017-123246","17/10/2017","19/10/2017","Second Class","San Diego","California","92037","West","AJ-10960"
"CA-2015-157133","28/11/2015","03/12/2015","Standard Class","Champaign","Illinois","61821","Central","LC-16885"
"CA-2014-124709","27/07/2014","29/07/2014","Second Class","San Francisco","California","94122","West","GW-14605"
"CA-2017-146360","23/04/2017","25/04/2017","Second Class","Lawrence","Indiana","46226","Central","SC-20305"
"CA-2015-132486","23/10/2015","27/10/2015","Second Class","San Diego","California","92105","West","JF-15355"
"CA-2016-136231","05/09/2016","07/09/2016","Second Class","Johnson City","Tennessee","37604","South","DM-13015"
"CA-2016-140641","28/10/2016","02/11/2016","Standard Class","Tampa","Florida","33614","South","EP-13915"
"CA-2014-151001","05/04/2014","07/04/2014","First Class","Decatur","Illinois","62521","Central","JG-15805"
"CA-2015-129896","15/06/2015","20/06/2015","Standard Class","Gilbert","Arizona","85234","West","PF-19120"
"CA-2014-152849","05/07/2014","12/07/2014","Standard Class","Knoxville","Tennessee","37918","South","DW-13195"
"US-2017-127341","29/01/2017","02/02/2017","Standard Class","Chicago","Illinois","60653","Central","CK-12595"
