"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region"
"US-2014-167633","30/09/2014","05/10/2014","Standard Class","Boynton Beach","Florida","33437","South"
"US-2014-152723","26/09/2014","26/09/2014","Same Day","Mesquite","Texas","75150","Central"
"CA-2015-164882","31/10/2015","31/10/2015","Same Day","Redlands","California","92374","West"
"CA-2015-159786","12/10/2015","17/10/2015","Second Class","Rochester","New York","14609","East"
"CA-2016-130267","19/09/2016","23/09/2016","Standard Class","Stockton","California","95207","West"
"CA-2017-155460","13/04/2017","15/04/2017","First Class","Seattle","Washington","98105","West"
"US-2017-168690","07/01/2017","13/01/2017","Standard Class","Ormond Beach","Florida","32174","South"
"CA-2017-158246","09/11/2017","11/11/2017","First Class","Sunnyvale","California","94086","West"
"CA-2017-167381","22/09/2017","24/09/2017","Second Class","Lansing","Michigan","48911","Central"
"CA-2017-144862","01/12/2017","05/12/2017","Standard Class","Philadelphia","Pennsylvania","19143","East"
"CA-2014-126032","23/06/2014","28/06/2014","Standard Class","Philadelphia","Pennsylvania","19143","East"
"CA-2015-134859","04/10/2015","09/10/2015","Standard Class","Philadelphia","Pennsylvania","19134","East"
"US-2014-114188","20/05/2014","22/05/2014","Second Class","Dover","New Hampshire","3820","East"
"CA-2015-156524","20/11/2015","26/11/2015","Standard Class","New York City","New York","10011","East"
"CA-2015-122210","30/11/2015","04/12/2015","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2015-156377","31/12/2015","05/01/2016","Standard Class","Grand Prairie","Texas","75051","Central"
"US-2017-157896","16/11/2017","16/11/2017","Same Day","New York City","New York","10009","East"
"CA-2014-159520","06/06/2014","11/06/2014","Standard Class","Long Beach","New York","11561","East"
"CA-2016-155481","01/09/2016","05/09/2016","Standard Class","Philadelphia","Pennsylvania","19140","East"
"US-2016-152051","25/06/2016","29/06/2016","Standard Class","York","Pennsylvania","17403","East"
"CA-2014-141607","12/12/2014","17/12/2014","Standard Class","Concord","California","94521","West"
"CA-2017-102771","31/03/2017","05/04/2017","Standard Class","New York City","New York","10035","East"
"US-2017-139969","19/11/2017","26/11/2017","Standard Class","College Station","Texas","77840","Central"
"CA-2014-167360","24/11/2014","29/11/2014","Second Class","Saint Louis","Missouri","63116","Central"
"CA-2015-123505","22/11/2015","26/11/2015","Standard Class","Quincy","Massachusetts","2169","East"
"CA-2016-117282","14/07/2016","18/07/2016","Standard Class","New York City","New York","10009","East"
"US-2016-120460","30/04/2016","05/05/2016","Standard Class","Dallas","Texas","75081","Central"
"CA-2016-111115","25/07/2016","27/07/2016","Second Class","Los Angeles","California","90032","West"
"CA-2014-124646","22/06/2014","24/06/2014","First Class","Minneapolis","Minnesota","55407","Central"
"CA-2017-148166","21/10/2017","26/10/2017","Standard Class","Deltona","Florida","32725","South"
"CA-2016-159737","03/09/2016","09/09/2016","Standard Class","Chicago","Illinois","60610","Central"
"CA-2016-141019","14/05/2016","14/05/2016","Same Day","Cincinnati","Ohio","45231","East"
"CA-2016-101938","07/01/2016","12/01/2016","Standard Class","Oakland","California","94601","West"
"CA-2017-166296","13/03/2017","19/03/2017","Standard Class","Manteca","California","95336","West"
"CA-2016-154018","13/10/2016","19/10/2016","Standard Class","Laredo","Texas","78041","Central"
"CA-2017-117870","27/01/2017","30/01/2017","Second Class","Kent","Ohio","44240","East"
"US-2017-137491","19/11/2017","25/11/2017","Standard Class","San Angelo","Texas","76903","Central"
"CA-2014-152296","01/08/2014","03/08/2014","First Class","San Francisco","California","94122","West"
"CA-2016-112025","30/07/2016","04/08/2016","Standard Class","Houston","Texas","77070","Central"
"CA-2015-132507","30/07/2015","03/08/2015","Second Class","Houston","Texas","77041","Central"
"CA-2016-125738","15/10/2016","21/10/2016","Standard Class","Salt Lake City","Utah","84106","West"
"CA-2016-128818","07/05/2016","11/05/2016","Standard Class","New York City","New York","10009","East"
"CA-2017-124576","01/08/2017","04/08/2017","Second Class","Salinas","California","93905","West"
"CA-2016-101378","14/07/2016","14/07/2016","Same Day","Huntsville","Alabama","35810","South"
"CA-2017-143063","10/08/2017","15/08/2017","Standard Class","Columbus","Indiana","47201","Central"
"CA-2016-118913","25/06/2016","29/06/2016","Standard Class","Los Angeles","California","90049","West"
"CA-2016-128412","10/12/2016","17/12/2016","Standard Class","Seattle","Washington","98105","West"
"CA-2016-136483","01/12/2016","06/12/2016","Standard Class","Knoxville","Tennessee","37918","South"
"CA-2014-163013","28/11/2014","04/12/2014","Standard Class","Montgomery","Alabama","36116","South"
"CA-2015-135363","28/03/2015","02/04/2015","Standard Class","Philadelphia","Pennsylvania","19120","East"
"US-2014-165659","01/06/2014","06/06/2014","Standard Class","Little Rock","Arkansas","72209","South"
"CA-2015-138002","06/09/2015","12/09/2015","Standard Class","Seattle","Washington","98103","West"
"CA-2015-128860","29/06/2015","05/07/2015","Standard Class","Lancaster","Pennsylvania","17602","East"
"CA-2016-164350","10/09/2016","12/09/2016","Second Class","Bristol","Tennessee","37620","South"
"US-2014-103905","14/07/2014","20/07/2014","Standard Class","Aurora","Illinois","60505","Central"
"CA-2015-129854","22/08/2015","26/08/2015","Standard Class","New York City","New York","10009","East"
"CA-2014-125556","14/11/2014","16/11/2014","Second Class","Fairfield","Connecticut","6824","East"
"CA-2016-162313","27/11/2016","30/11/2016","First Class","Lincoln Park","Michigan","48146","Central"
"CA-2017-107874","21/11/2017","25/11/2017","Standard Class","New York City","New York","10035","East"
"CA-2017-129378","01/10/2017","02/10/2017","First Class","San Jose","California","95123","West"
"CA-2014-151953","20/09/2014","25/09/2014","Standard Class","Jacksonville","Florida","32216","South"
"CA-2017-130841","28/07/2017","01/08/2017","Standard Class","San Francisco","California","94110","West"
"CA-2015-131884","06/12/2015","06/12/2015","Same Day","Marion","Ohio","43302","East"
"CA-2017-121909","31/07/2017","05/08/2017","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2016-106383","19/03/2016","21/03/2016","Second Class","Littleton","Colorado","80122","West"
"CA-2017-130771","29/07/2017","03/08/2017","Standard Class","Austin","Texas","78745","Central"
"CA-2016-139157","01/10/2016","05/10/2016","Standard Class","New York City","New York","10024","East"
"CA-2014-128055","31/03/2014","05/04/2014","Standard Class","San Francisco","California","94122","West"
"CA-2017-157091","26/06/2017","01/07/2017","Standard Class","La Porte","Indiana","46350","Central"
"CA-2017-132122","09/07/2017","14/07/2017","Standard Class","Chicago","Illinois","60610","Central"
"CA-2015-123232","14/12/2015","16/12/2015","Second Class","Portland","Oregon","97206","West"
"CA-2017-104066","05/12/2017","10/12/2017","Standard Class","Burlington","Vermont","5408","East"
"CA-2015-145849","15/09/2015","17/09/2015","Second Class","Indianapolis","Indiana","46203","Central"
"CA-2016-122322","15/07/2016","21/07/2016","Standard Class","Provo","Utah","84604","West"
"CA-2017-166849","20/04/2017","26/04/2017","Standard Class","Chicago","Illinois","60610","Central"
"CA-2016-146633","15/11/2016","17/11/2016","Second Class","Los Angeles","California","90049","West"
"US-2016-126893","26/11/2016","01/12/2016","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2017-103380","21/11/2017","25/11/2017","Standard Class","Pasadena","California","91104","West"
"CA-2015-116092","15/02/2015","18/02/2015","Second Class","Los Angeles","California","90004","West"
"CA-2016-117849","15/04/2016","17/04/2016","Second Class","San Diego","California","92105","West"
"CA-2015-169201","28/09/2015","01/10/2015","First Class","San Francisco","California","94110","West"
"CA-2016-164091","17/09/2016","22/09/2016","Standard Class","Bangor","Maine","4401","East"
"CA-2017-105214","16/06/2017","19/06/2017","First Class","San Francisco","California","94122","West"
"CA-2015-117611","08/11/2015","10/11/2015","Second Class","San Diego","California","92024","West"
"US-2015-137960","18/12/2015","18/12/2015","Same Day","New York City","New York","10035","East"
"CA-2017-122994","06/02/2017","09/02/2017","First Class","Arlington","Virginia","22204","South"
"CA-2016-131065","14/11/2016","16/11/2016","Second Class","Atlanta","Georgia","30318","South"
"CA-2017-149146","12/10/2017","12/10/2017","Same Day","Monroe","North Carolina","28110","South"
"CA-2017-137470","17/09/2017","17/09/2017","Same Day","Seattle","Washington","98115","West"
"CA-2017-105480","20/12/2017","26/12/2017","Standard Class","Rochester","New York","14609","East"
"CA-2017-164917","02/12/2017","07/12/2017","Standard Class","Miami","Florida","33180","South"
"CA-2015-102036","21/09/2015","27/09/2015","Standard Class","Seattle","Washington","98105","West"
"CA-2015-142944","06/03/2015","11/03/2015","Standard Class","San Francisco","California","94122","West"
"CA-2014-157882","03/10/2014","08/10/2014","Second Class","Los Angeles","California","90036","West"
"CA-2014-104283","27/06/2014","01/07/2014","Standard Class","Southaven","Mississippi","38671","South"
"CA-2017-142622","30/10/2017","02/11/2017","First Class","Seattle","Washington","98115","West"
"CA-2016-132143","03/09/2016","05/09/2016","First Class","Middletown","Connecticut","6457","East"
"CA-2015-153108","05/03/2015","09/03/2015","Standard Class","New Castle","Indiana","47362","Central"
"CA-2016-112676","05/05/2016","08/05/2016","First Class","Murfreesboro","Tennessee","37130","South"
"CA-2017-165687","17/11/2017","23/11/2017","Standard Class","Salem","Virginia","24153","South"
"US-2017-112928","01/06/2017","05/06/2017","Second Class","Toledo","Ohio","43615","East"
"CA-2017-143343","10/06/2017","13/06/2017","First Class","Los Angeles","California","90032","West"
"CA-2017-115154","08/01/2017","11/01/2017","First Class","Seattle","Washington","98115","West"
"CA-2015-149342","20/04/2015","25/04/2015","Standard Class","Columbus","Georgia","31907","South"
"CA-2015-130995","01/11/2015","06/11/2015","Standard Class","New York City","New York","10009","East"
"CA-2017-127929","23/12/2017","27/12/2017","Standard Class","Middletown","Connecticut","6457","East"
"CA-2015-113145","01/11/2015","05/11/2015","Standard Class","New York City","New York","10011","East"
"CA-2014-162362","14/11/2014","18/11/2014","Standard Class","Midland","Michigan","48640","Central"
"CA-2016-106558","17/01/2016","21/01/2016","Standard Class","Columbus","Georgia","31907","South"
"CA-2017-157931","17/09/2017","22/09/2017","Second Class","Roswell","Georgia","30076","South"
"CA-2016-115574","23/12/2016","24/12/2016","First Class","Chicago","Illinois","60623","Central"
"CA-2015-160794","06/08/2015","08/08/2015","First Class","Houston","Texas","77041","Central"
"CA-2017-116225","05/11/2017","09/11/2017","Standard Class","New York City","New York","10009","East"
"US-2017-120418","11/06/2017","12/06/2017","First Class","Peoria","Arizona","85345","West"
"CA-2017-122035","20/07/2017","25/07/2017","Standard Class","Sioux Falls","South Dakota","57103","Central"
"CA-2015-117828","23/12/2015","26/12/2015","First Class","Richmond","Virginia","23223","South"
"CA-2017-165491","20/03/2017","24/03/2017","Standard Class","Seattle","Washington","98115","West"
"CA-2015-109470","31/12/2015","03/01/2016","Second Class","Henderson","Kentucky","42420","South"
"CA-2015-105102","15/09/2015","19/09/2015","Second Class","New York City","New York","10035","East"
"CA-2017-138422","23/09/2017","26/09/2017","First Class","Fort Collins","Colorado","80525","West"
"US-2015-147739","25/12/2015","29/12/2015","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2016-155187","24/09/2016","26/09/2016","Second Class","Los Angeles","California","90004","West"
"CA-2017-169285","21/03/2017","25/03/2017","Standard Class","Lafayette","Indiana","47905","Central"
"CA-2014-140886","30/09/2014","04/10/2014","Standard Class","Clarksville","Tennessee","37042","South"
"CA-2017-152695","10/12/2017","10/12/2017","Same Day","Fairfield","Connecticut","6824","East"
"CA-2014-110639","23/08/2014","23/08/2014","Same Day","New York City","New York","10009","East"
"CA-2014-121727","19/08/2014","24/08/2014","Standard Class","Columbus","Ohio","43229","East"
"CA-2016-137736","10/11/2016","15/11/2016","Standard Class","Warner Robins","Georgia","31088","South"
"US-2014-143231","31/12/2014","03/01/2015","First Class","Franklin","Massachusetts","2038","East"
"US-2014-155894","26/07/2014","30/07/2014","Second Class","Chicago","Illinois","60623","Central"
"CA-2016-119025","22/02/2016","28/02/2016","Standard Class","Milwaukee","Wisconsin","53209","Central"
"CA-2016-159373","13/03/2016","18/03/2016","Standard Class","San Antonio","Texas","78207","Central"
"CA-2017-109701","02/12/2017","03/12/2017","Same Day","Los Angeles","California","90032","West"
"CA-2015-111514","31/08/2015","02/09/2015","First Class","San Francisco","California","94122","West"
"US-2014-148838","17/03/2014","21/03/2014","Standard Class","New York City","New York","10024","East"
"CA-2017-136497","16/04/2017","20/04/2017","Standard Class","Columbus","Ohio","43229","East"
"US-2016-108637","13/03/2016","18/03/2016","Standard Class","Waynesboro","Virginia","22980","South"
"CA-2014-102295","24/11/2014","26/11/2014","Second Class","Sacramento","California","95823","West"
"CA-2017-123659","10/02/2017","13/02/2017","First Class","Clinton","Maryland","20735","East"
"US-2016-129469","23/09/2016","27/09/2016","Standard Class","Fairfield","Ohio","45014","East"
"CA-2017-155152","07/07/2017","09/07/2017","Second Class","Warwick","Rhode Island","2886","East"
"CA-2016-159940","07/07/2016","11/07/2016","Second Class","Aurora","Illinois","60505","Central"
"CA-2017-119669","24/01/2017","30/01/2017","Standard Class","Smyrna","Georgia","30080","South"
"US-2014-164616","19/08/2014","21/08/2014","Second Class","Columbus","Ohio","43229","East"
"CA-2015-148628","06/12/2015","11/12/2015","Standard Class","Thousand Oaks","California","91360","West"
"CA-2016-118052","06/05/2016","10/05/2016","Standard Class","Lorain","Ohio","44052","East"
"US-2017-117534","25/03/2017","26/03/2017","First Class","Fresno","California","93727","West"
"CA-2015-145065","12/12/2015","15/12/2015","First Class","San Diego","California","92105","West"
"US-2015-127040","06/12/2015","10/12/2015","Standard Class","New York City","New York","10009","East"
"CA-2016-128111","17/03/2016","23/03/2016","Standard Class","Malden","Massachusetts","2148","East"
"CA-2015-137897","14/11/2015","19/11/2015","Standard Class","New York City","New York","10035","East"
